Zip Code,City,County,PERIOD,MarketScore_hat
90001,Los Angeles,Los Angeles County,2012-09,65
90001,Los Angeles,Los Angeles County,2013-01,72
90001,Los Angeles,Los Angeles County,2013-08,74
90001,Los Angeles,Los Angeles County,2017-01,57
90001,Los Angeles,Los Angeles County,2019-02,67
90001,Los Angeles,Los Angeles County,2019-04,76
90001,Los Angeles,Los Angeles County,2020-08,77
90001,Los Angeles,Los Angeles County,2021-09,80
90001,Los Angeles,Los Angeles County,2022-05,77
90001,Los Angeles,Los Angeles County,2024-06,79
90001,Los Angeles,Los Angeles County,2024-08,75
90001,Los Angeles,Los Angeles County,2024-09,68
90001,Los Angeles,Los Angeles County,2025-06,61
90001,Los Angeles,Los Angeles County,2025-08,59
90001,Los Angeles,Los Angeles County,2025-10,58
90001,Los Angeles,Los Angeles County,2025-12,45
90002,Los Angeles,Los Angeles County,2012-04,62
90002,Los Angeles,Los Angeles County,2013-06,77
90002,Los Angeles,Los Angeles County,2013-08,76
90002,Los Angeles,Los Angeles County,2013-12,70
90002,Los Angeles,Los Angeles County,2015-10,67
90002,Los Angeles,Los Angeles County,2016-02,68
90002,Los Angeles,Los Angeles County,2016-09,78
90002,Los Angeles,Los Angeles County,2016-12,75
90002,Los Angeles,Los Angeles County,2017-08,75
90002,Los Angeles,Los Angeles County,2017-12,74
90002,Los Angeles,Los Angeles County,2018-03,71
90002,Los Angeles,Los Angeles County,2020-04,65
90002,Los Angeles,Los Angeles County,2020-08,71
90002,Los Angeles,Los Angeles County,2020-10,76
90002,Los Angeles,Los Angeles County,2021-08,89
90002,Los Angeles,Los Angeles County,2022-06,84
90002,Los Angeles,Los Angeles County,2022-07,83
90002,Los Angeles,Los Angeles County,2022-10,71
90002,Los Angeles,Los Angeles County,2023-01,57
90002,Los Angeles,Los Angeles County,2024-02,72
90002,Los Angeles,Los Angeles County,2025-04,60
90002,Los Angeles,Los Angeles County,2025-06,61
90003,Los Angeles,Los Angeles County,2012-08,63
90003,Los Angeles,Los Angeles County,2012-12,73
90003,Los Angeles,Los Angeles County,2013-04,70
90003,Los Angeles,Los Angeles County,2013-10,71
90003,Los Angeles,Los Angeles County,2014-05,73
90003,Los Angeles,Los Angeles County,2014-06,69
90003,Los Angeles,Los Angeles County,2015-05,68
90003,Los Angeles,Los Angeles County,2015-06,68
90003,Los Angeles,Los Angeles County,2015-07,69
90003,Los Angeles,Los Angeles County,2015-10,60
90003,Los Angeles,Los Angeles County,2016-06,66
90003,Los Angeles,Los Angeles County,2018-06,66
90003,Los Angeles,Los Angeles County,2018-07,71
90003,Los Angeles,Los Angeles County,2018-10,65
90003,Los Angeles,Los Angeles County,2018-12,64
90003,Los Angeles,Los Angeles County,2020-05,66
90003,Los Angeles,Los Angeles County,2020-12,67
90003,Los Angeles,Los Angeles County,2021-03,64
90003,Los Angeles,Los Angeles County,2022-08,69
90003,Los Angeles,Los Angeles County,2023-05,71
90003,Los Angeles,Los Angeles County,2023-09,76
90003,Los Angeles,Los Angeles County,2023-10,71
90003,Los Angeles,Los Angeles County,2024-07,68
90003,Los Angeles,Los Angeles County,2025-03,59
90003,Los Angeles,Los Angeles County,2025-06,66
90003,Los Angeles,Los Angeles County,2025-07,61
90004,Los Angeles,Los Angeles County,2012-07,77
90004,Los Angeles,Los Angeles County,2016-05,71
90004,Los Angeles,Los Angeles County,2017-02,63
90004,Los Angeles,Los Angeles County,2018-12,54
90004,Los Angeles,Los Angeles County,2019-02,57
90004,Los Angeles,Los Angeles County,2019-07,63
90004,Los Angeles,Los Angeles County,2020-01,52
90004,Los Angeles,Los Angeles County,2020-09,75
90004,Los Angeles,Los Angeles County,2020-11,64
90004,Los Angeles,Los Angeles County,2021-05,74
90004,Los Angeles,Los Angeles County,2022-04,77
90004,Los Angeles,Los Angeles County,2022-06,79
90004,Los Angeles,Los Angeles County,2022-10,63
90004,Los Angeles,Los Angeles County,2024-08,71
90004,Los Angeles,Los Angeles County,2024-11,65
90005,Los Angeles,Los Angeles County,2012-07,68
90005,Los Angeles,Los Angeles County,2012-10,73
90005,Los Angeles,Los Angeles County,2013-03,81
90005,Los Angeles,Los Angeles County,2013-06,64
90005,Los Angeles,Los Angeles County,2014-08,62
90005,Los Angeles,Los Angeles County,2014-11,57
90005,Los Angeles,Los Angeles County,2015-08,73
90005,Los Angeles,Los Angeles County,2015-12,60
90005,Los Angeles,Los Angeles County,2016-02,62
90005,Los Angeles,Los Angeles County,2017-05,57
90005,Los Angeles,Los Angeles County,2018-04,73
90005,Los Angeles,Los Angeles County,2019-03,65
90005,Los Angeles,Los Angeles County,2020-10,61
90005,Los Angeles,Los Angeles County,2021-04,51
90005,Los Angeles,Los Angeles County,2021-09,70
90005,Los Angeles,Los Angeles County,2021-11,59
90005,Los Angeles,Los Angeles County,2022-01,48
90005,Los Angeles,Los Angeles County,2024-04,63
90005,Los Angeles,Los Angeles County,2025-07,51
90006,Los Angeles,Los Angeles County,2012-03,64
90006,Los Angeles,Los Angeles County,2013-06,73
90006,Los Angeles,Los Angeles County,2013-10,58
90006,Los Angeles,Los Angeles County,2015-10,60
90006,Los Angeles,Los Angeles County,2016-03,66
90006,Los Angeles,Los Angeles County,2016-06,68
90006,Los Angeles,Los Angeles County,2017-05,75
90006,Los Angeles,Los Angeles County,2018-04,49
90006,Los Angeles,Los Angeles County,2018-07,67
90006,Los Angeles,Los Angeles County,2018-12,67
90006,Los Angeles,Los Angeles County,2019-02,57
90006,Los Angeles,Los Angeles County,2020-05,59
90006,Los Angeles,Los Angeles County,2021-04,48
90006,Los Angeles,Los Angeles County,2023-03,52
90006,Los Angeles,Los Angeles County,2024-10,46
90006,Los Angeles,Los Angeles County,2025-01,55
90007,Los Angeles,Los Angeles County,2013-04,74
90007,Los Angeles,Los Angeles County,2015-09,64
90007,Los Angeles,Los Angeles County,2015-12,68
90007,Los Angeles,Los Angeles County,2016-01,77
90007,Los Angeles,Los Angeles County,2017-02,69
90007,Los Angeles,Los Angeles County,2017-10,53
90007,Los Angeles,Los Angeles County,2017-12,47
90007,Los Angeles,Los Angeles County,2019-07,71
90007,Los Angeles,Los Angeles County,2020-01,72
90007,Los Angeles,Los Angeles County,2020-02,35
90007,Los Angeles,Los Angeles County,2020-08,61
90007,Los Angeles,Los Angeles County,2022-05,69
90007,Los Angeles,Los Angeles County,2022-06,75
90007,Los Angeles,Los Angeles County,2023-04,57
90007,Los Angeles,Los Angeles County,2025-01,44
90007,Los Angeles,Los Angeles County,2025-04,43
90008,Los Angeles,Los Angeles County,2012-12,73
90008,Los Angeles,Los Angeles County,2014-07,74
90008,Los Angeles,Los Angeles County,2015-04,72
90008,Los Angeles,Los Angeles County,2015-05,76
90008,Los Angeles,Los Angeles County,2016-08,81
90008,Los Angeles,Los Angeles County,2016-09,87
90008,Los Angeles,Los Angeles County,2016-12,79
90008,Los Angeles,Los Angeles County,2017-11,90
90008,Los Angeles,Los Angeles County,2019-03,63
90008,Los Angeles,Los Angeles County,2019-12,60
90008,Los Angeles,Los Angeles County,2021-10,78
90008,Los Angeles,Los Angeles County,2021-12,74
90008,Los Angeles,Los Angeles County,2023-04,59
90008,Los Angeles,Los Angeles County,2024-06,67
90008,Los Angeles,Los Angeles County,2024-10,67
90010,Los Angeles,Los Angeles County,2013-11,53
90010,Los Angeles,Los Angeles County,2013-12,51
90010,Los Angeles,Los Angeles County,2014-04,61
90010,Los Angeles,Los Angeles County,2015-02,55
90010,Los Angeles,Los Angeles County,2015-05,75
90010,Los Angeles,Los Angeles County,2015-07,78
90010,Los Angeles,Los Angeles County,2015-12,42
90010,Los Angeles,Los Angeles County,2016-07,72
90010,Los Angeles,Los Angeles County,2016-12,52
90010,Los Angeles,Los Angeles County,2017-03,45
90010,Los Angeles,Los Angeles County,2017-06,56
90010,Los Angeles,Los Angeles County,2018-11,70
90010,Los Angeles,Los Angeles County,2019-08,64
90010,Los Angeles,Los Angeles County,2020-11,50
90010,Los Angeles,Los Angeles County,2021-08,64
90010,Los Angeles,Los Angeles County,2021-12,63
90010,Los Angeles,Los Angeles County,2023-07,63
90010,Los Angeles,Los Angeles County,2023-12,48
90010,Los Angeles,Los Angeles County,2024-02,42
90010,Los Angeles,Los Angeles County,2024-03,48
90010,Los Angeles,Los Angeles County,2024-08,55
90010,Los Angeles,Los Angeles County,2024-09,51
90010,Los Angeles,Los Angeles County,2024-12,44
90010,Los Angeles,Los Angeles County,2025-06,40
90010,Los Angeles,Los Angeles County,2025-07,43
90011,Los Angeles,Los Angeles County,2012-06,74
90011,Los Angeles,Los Angeles County,2015-02,62
90011,Los Angeles,Los Angeles County,2015-10,67
90011,Los Angeles,Los Angeles County,2016-07,70
90011,Los Angeles,Los Angeles County,2016-11,71
90011,Los Angeles,Los Angeles County,2017-01,61
90011,Los Angeles,Los Angeles County,2019-11,68
90011,Los Angeles,Los Angeles County,2020-01,69
90011,Los Angeles,Los Angeles County,2020-02,73
90011,Los Angeles,Los Angeles County,2021-10,75
90011,Los Angeles,Los Angeles County,2024-07,60
90011,Los Angeles,Los Angeles County,2024-08,62
90012,Los Angeles,Los Angeles County,2013-01,57
90012,Los Angeles,Los Angeles County,2013-04,75
90012,Los Angeles,Los Angeles County,2013-05,74
90012,Los Angeles,Los Angeles County,2014-11,53
90012,Los Angeles,Los Angeles County,2016-01,51
90012,Los Angeles,Los Angeles County,2016-04,62
90012,Los Angeles,Los Angeles County,2016-08,56
90012,Los Angeles,Los Angeles County,2016-10,55
90012,Los Angeles,Los Angeles County,2017-02,51
90012,Los Angeles,Los Angeles County,2017-09,63
90012,Los Angeles,Los Angeles County,2017-11,52
90012,Los Angeles,Los Angeles County,2018-05,75
90012,Los Angeles,Los Angeles County,2018-09,64
90012,Los Angeles,Los Angeles County,2019-04,53
90012,Los Angeles,Los Angeles County,2019-07,58
90012,Los Angeles,Los Angeles County,2019-09,57
90012,Los Angeles,Los Angeles County,2019-10,58
90012,Los Angeles,Los Angeles County,2019-12,60
90012,Los Angeles,Los Angeles County,2020-02,39
90012,Los Angeles,Los Angeles County,2020-03,49
90012,Los Angeles,Los Angeles County,2020-11,49
90012,Los Angeles,Los Angeles County,2021-07,59
90012,Los Angeles,Los Angeles County,2022-04,63
90012,Los Angeles,Los Angeles County,2022-07,69
90012,Los Angeles,Los Angeles County,2023-05,34
90012,Los Angeles,Los Angeles County,2023-06,39
90012,Los Angeles,Los Angeles County,2024-04,25
90013,Los Angeles,Los Angeles County,2014-02,65
90013,Los Angeles,Los Angeles County,2015-08,85
90013,Los Angeles,Los Angeles County,2015-12,86
90013,Los Angeles,Los Angeles County,2017-08,72
90013,Los Angeles,Los Angeles County,2017-09,71
90013,Los Angeles,Los Angeles County,2018-09,65
90013,Los Angeles,Los Angeles County,2018-10,69
90013,Los Angeles,Los Angeles County,2019-01,41
90013,Los Angeles,Los Angeles County,2019-10,44
90013,Los Angeles,Los Angeles County,2020-03,58
90013,Los Angeles,Los Angeles County,2020-06,43
90013,Los Angeles,Los Angeles County,2022-02,49
90013,Los Angeles,Los Angeles County,2023-02,32
90014,Los Angeles,Los Angeles County,2012-03,80
90014,Los Angeles,Los Angeles County,2012-05,89
90014,Los Angeles,Los Angeles County,2012-11,91
90014,Los Angeles,Los Angeles County,2013-05,80
90014,Los Angeles,Los Angeles County,2014-02,60
90014,Los Angeles,Los Angeles County,2016-04,61
90014,Los Angeles,Los Angeles County,2016-06,64
90014,Los Angeles,Los Angeles County,2017-01,45
90014,Los Angeles,Los Angeles County,2017-04,64
90014,Los Angeles,Los Angeles County,2017-05,66
90014,Los Angeles,Los Angeles County,2017-08,49
90014,Los Angeles,Los Angeles County,2018-04,65
90014,Los Angeles,Los Angeles County,2019-02,42
90014,Los Angeles,Los Angeles County,2019-03,54
90014,Los Angeles,Los Angeles County,2020-05,60
90014,Los Angeles,Los Angeles County,2021-10,48
90014,Los Angeles,Los Angeles County,2022-05,70
90014,Los Angeles,Los Angeles County,2023-04,46
90014,Los Angeles,Los Angeles County,2023-12,7
90014,Los Angeles,Los Angeles County,2024-07,0
90014,Los Angeles,Los Angeles County,2025-09,26
90015,Los Angeles,Los Angeles County,2012-10,69
90015,Los Angeles,Los Angeles County,2015-02,48
90015,Los Angeles,Los Angeles County,2015-04,65
90015,Los Angeles,Los Angeles County,2015-08,60
90015,Los Angeles,Los Angeles County,2017-04,57
90015,Los Angeles,Los Angeles County,2018-06,58
90015,Los Angeles,Los Angeles County,2018-07,52
90015,Los Angeles,Los Angeles County,2018-09,42
90015,Los Angeles,Los Angeles County,2019-05,32
90015,Los Angeles,Los Angeles County,2019-06,39
90015,Los Angeles,Los Angeles County,2021-01,36
90015,Los Angeles,Los Angeles County,2022-03,49
90015,Los Angeles,Los Angeles County,2022-11,43
90015,Los Angeles,Los Angeles County,2023-06,42
90015,Los Angeles,Los Angeles County,2025-01,22
90015,Los Angeles,Los Angeles County,2025-02,21
90015,Los Angeles,Los Angeles County,2025-03,27
90015,Los Angeles,Los Angeles County,2025-05,25
90016,Los Angeles,Los Angeles County,2012-04,57
90016,Los Angeles,Los Angeles County,2012-11,83
90016,Los Angeles,Los Angeles County,2013-12,79
90016,Los Angeles,Los Angeles County,2014-04,82
90016,Los Angeles,Los Angeles County,2015-02,71
90016,Los Angeles,Los Angeles County,2015-06,79
90016,Los Angeles,Los Angeles County,2018-07,87
90016,Los Angeles,Los Angeles County,2018-10,79
90016,Los Angeles,Los Angeles County,2019-01,71
90016,Los Angeles,Los Angeles County,2019-09,75
90016,Los Angeles,Los Angeles County,2019-11,74
90016,Los Angeles,Los Angeles County,2021-01,77
90016,Los Angeles,Los Angeles County,2021-05,83
90016,Los Angeles,Los Angeles County,2021-06,78
90016,Los Angeles,Los Angeles County,2022-03,88
90016,Los Angeles,Los Angeles County,2022-05,81
90016,Los Angeles,Los Angeles County,2024-03,60
90016,Los Angeles,Los Angeles County,2024-07,68
90016,Los Angeles,Los Angeles County,2025-02,57
90016,Los Angeles,Los Angeles County,2025-07,66
90016,Los Angeles,Los Angeles County,2025-08,66
90017,Los Angeles,Los Angeles County,2012-09,42
90017,Los Angeles,Los Angeles County,2012-10,43
90017,Los Angeles,Los Angeles County,2013-11,59
90017,Los Angeles,Los Angeles County,2014-11,51
90017,Los Angeles,Los Angeles County,2015-01,47
90017,Los Angeles,Los Angeles County,2016-05,39
90017,Los Angeles,Los Angeles County,2016-09,59
90017,Los Angeles,Los Angeles County,2017-12,33
90017,Los Angeles,Los Angeles County,2018-06,61
90017,Los Angeles,Los Angeles County,2019-08,56
90017,Los Angeles,Los Angeles County,2019-11,32
90017,Los Angeles,Los Angeles County,2020-03,52
90017,Los Angeles,Los Angeles County,2020-04,45
90017,Los Angeles,Los Angeles County,2022-03,38
90017,Los Angeles,Los Angeles County,2022-05,54
90017,Los Angeles,Los Angeles County,2023-09,36
90017,Los Angeles,Los Angeles County,2025-06,32
90018,Los Angeles,Los Angeles County,2014-06,75
90018,Los Angeles,Los Angeles County,2014-09,63
90018,Los Angeles,Los Angeles County,2014-11,67
90018,Los Angeles,Los Angeles County,2015-01,69
90018,Los Angeles,Los Angeles County,2015-03,68
90018,Los Angeles,Los Angeles County,2018-09,81
90018,Los Angeles,Los Angeles County,2019-05,75
90018,Los Angeles,Los Angeles County,2019-12,61
90018,Los Angeles,Los Angeles County,2020-05,63
90018,Los Angeles,Los Angeles County,2020-09,67
90018,Los Angeles,Los Angeles County,2021-02,65
90018,Los Angeles,Los Angeles County,2021-05,74
90018,Los Angeles,Los Angeles County,2021-07,82
90018,Los Angeles,Los Angeles County,2021-11,78
90018,Los Angeles,Los Angeles County,2022-07,76
90018,Los Angeles,Los Angeles County,2022-08,68
90018,Los Angeles,Los Angeles County,2022-11,49
90018,Los Angeles,Los Angeles County,2023-08,71
90018,Los Angeles,Los Angeles County,2023-11,68
90019,Los Angeles,Los Angeles County,2012-09,76
90019,Los Angeles,Los Angeles County,2013-05,82
90019,Los Angeles,Los Angeles County,2014-10,68
90019,Los Angeles,Los Angeles County,2014-11,67
90019,Los Angeles,Los Angeles County,2015-02,65
90019,Los Angeles,Los Angeles County,2018-07,74
90019,Los Angeles,Los Angeles County,2018-10,69
90019,Los Angeles,Los Angeles County,2019-09,62
90019,Los Angeles,Los Angeles County,2020-09,63
90019,Los Angeles,Los Angeles County,2022-09,64
90019,Los Angeles,Los Angeles County,2023-02,43
90019,Los Angeles,Los Angeles County,2023-11,57
90019,Los Angeles,Los Angeles County,2025-01,56
90019,Los Angeles,Los Angeles County,2025-08,57
90019,Los Angeles,Los Angeles County,2025-10,56
90020,Los Angeles,Los Angeles County,2012-06,73
90020,Los Angeles,Los Angeles County,2013-06,76
90020,Los Angeles,Los Angeles County,2016-01,63
90020,Los Angeles,Los Angeles County,2017-03,91
90020,Los Angeles,Los Angeles County,2017-07,76
90020,Los Angeles,Los Angeles County,2019-02,54
90020,Los Angeles,Los Angeles County,2019-08,47
90020,Los Angeles,Los Angeles County,2020-12,56
90020,Los Angeles,Los Angeles County,2021-12,62
90020,Los Angeles,Los Angeles County,2023-06,68
90020,Los Angeles,Los Angeles County,2023-09,60
90020,Los Angeles,Los Angeles County,2024-05,70
90020,Los Angeles,Los Angeles County,2025-09,50
90021,Los Angeles,Los Angeles County,2012-03,49
90021,Los Angeles,Los Angeles County,2012-04,60
90021,Los Angeles,Los Angeles County,2013-08,86
90021,Los Angeles,Los Angeles County,2014-05,67
90021,Los Angeles,Los Angeles County,2015-08,84
90021,Los Angeles,Los Angeles County,2015-10,56
90021,Los Angeles,Los Angeles County,2015-12,58
90021,Los Angeles,Los Angeles County,2016-02,35
90021,Los Angeles,Los Angeles County,2018-07,84
90021,Los Angeles,Los Angeles County,2020-01,100
90021,Los Angeles,Los Angeles County,2021-02,0
90021,Los Angeles,Los Angeles County,2022-02,97
90021,Los Angeles,Los Angeles County,2022-05,95
90021,Los Angeles,Los Angeles County,2022-06,90
90022,Los Angeles,Los Angeles County,2012-06,62
90022,Los Angeles,Los Angeles County,2013-03,72
90022,Los Angeles,Los Angeles County,2014-02,73
90022,Los Angeles,Los Angeles County,2014-09,69
90022,Los Angeles,Los Angeles County,2015-04,67
90022,Los Angeles,Los Angeles County,2016-04,68
90022,Los Angeles,Los Angeles County,2017-02,69
90022,Los Angeles,Los Angeles County,2018-04,73
90022,Los Angeles,Los Angeles County,2018-07,74
90022,Los Angeles,Los Angeles County,2018-09,71
90022,Los Angeles,Los Angeles County,2019-10,75
90022,Los Angeles,Los Angeles County,2020-10,80
90022,Los Angeles,Los Angeles County,2021-01,83
90022,Los Angeles,Los Angeles County,2022-08,77
90022,Los Angeles,Los Angeles County,2023-06,78
90022,Los Angeles,Los Angeles County,2023-12,86
90022,Los Angeles,Los Angeles County,2024-07,71
90023,Los Angeles,Los Angeles County,2013-02,79
90023,Los Angeles,Los Angeles County,2014-07,78
90023,Los Angeles,Los Angeles County,2014-10,70
90023,Los Angeles,Los Angeles County,2015-10,67
90023,Los Angeles,Los Angeles County,2016-02,55
90023,Los Angeles,Los Angeles County,2017-07,64
90023,Los Angeles,Los Angeles County,2018-02,61
90023,Los Angeles,Los Angeles County,2019-05,57
90023,Los Angeles,Los Angeles County,2019-10,64
90023,Los Angeles,Los Angeles County,2020-06,72
90023,Los Angeles,Los Angeles County,2021-10,71
90023,Los Angeles,Los Angeles County,2022-04,82
90023,Los Angeles,Los Angeles County,2023-06,67
90023,Los Angeles,Los Angeles County,2023-08,63
90023,Los Angeles,Los Angeles County,2023-10,60
90023,Los Angeles,Los Angeles County,2024-05,61
90023,Los Angeles,Los Angeles County,2024-09,81
90023,Los Angeles,Los Angeles County,2025-08,52
90024,Los Angeles,Los Angeles County,2013-02,60
90024,Los Angeles,Los Angeles County,2013-04,81
90024,Los Angeles,Los Angeles County,2014-02,61
90024,Los Angeles,Los Angeles County,2014-12,61
90024,Los Angeles,Los Angeles County,2015-04,79
90024,Los Angeles,Los Angeles County,2015-05,76
90024,Los Angeles,Los Angeles County,2015-06,76
90024,Los Angeles,Los Angeles County,2016-07,75
90024,Los Angeles,Los Angeles County,2017-06,83
90024,Los Angeles,Los Angeles County,2017-11,77
90024,Los Angeles,Los Angeles County,2018-03,73
90024,Los Angeles,Los Angeles County,2019-02,57
90024,Los Angeles,Los Angeles County,2019-10,56
90024,Los Angeles,Los Angeles County,2019-12,55
90024,Los Angeles,Los Angeles County,2020-05,54
90024,Los Angeles,Los Angeles County,2021-10,68
90024,Los Angeles,Los Angeles County,2022-08,71
90024,Los Angeles,Los Angeles County,2023-04,60
90024,Los Angeles,Los Angeles County,2024-08,53
90024,Los Angeles,Los Angeles County,2025-11,49
90025,Los Angeles,Los Angeles County,2012-06,60
90025,Los Angeles,Los Angeles County,2014-01,78
90025,Los Angeles,Los Angeles County,2014-05,82
90025,Los Angeles,Los Angeles County,2015-02,71
90025,Los Angeles,Los Angeles County,2016-04,88
90025,Los Angeles,Los Angeles County,2016-06,92
90025,Los Angeles,Los Angeles County,2017-03,92
90025,Los Angeles,Los Angeles County,2018-04,95
90025,Los Angeles,Los Angeles County,2019-09,81
90025,Los Angeles,Los Angeles County,2020-02,64
90025,Los Angeles,Los Angeles County,2020-04,80
90025,Los Angeles,Los Angeles County,2021-06,72
90025,Los Angeles,Los Angeles County,2021-09,76
90025,Los Angeles,Los Angeles County,2023-01,58
90025,Los Angeles,Los Angeles County,2023-09,85
90025,Los Angeles,Los Angeles County,2024-09,70
90025,Los Angeles,Los Angeles County,2025-02,61
90025,Los Angeles,Los Angeles County,2025-11,66
90026,Los Angeles,Los Angeles County,2012-03,59
90026,Los Angeles,Los Angeles County,2012-12,74
90026,Los Angeles,Los Angeles County,2013-10,75
90026,Los Angeles,Los Angeles County,2014-04,83
90026,Los Angeles,Los Angeles County,2014-10,79
90026,Los Angeles,Los Angeles County,2015-12,76
90026,Los Angeles,Los Angeles County,2016-05,78
90026,Los Angeles,Los Angeles County,2016-11,79
90026,Los Angeles,Los Angeles County,2017-11,72
90026,Los Angeles,Los Angeles County,2018-04,77
90026,Los Angeles,Los Angeles County,2018-10,70
90026,Los Angeles,Los Angeles County,2019-06,79
90026,Los Angeles,Los Angeles County,2020-10,71
90026,Los Angeles,Los Angeles County,2021-01,63
90026,Los Angeles,Los Angeles County,2021-04,79
90026,Los Angeles,Los Angeles County,2023-04,81
90026,Los Angeles,Los Angeles County,2024-12,58
90027,Los Angeles,Los Angeles County,2012-08,68
90027,Los Angeles,Los Angeles County,2013-10,73
90027,Los Angeles,Los Angeles County,2016-06,72
90027,Los Angeles,Los Angeles County,2016-10,73
90027,Los Angeles,Los Angeles County,2018-06,80
90027,Los Angeles,Los Angeles County,2021-10,70
90027,Los Angeles,Los Angeles County,2022-03,79
90027,Los Angeles,Los Angeles County,2022-04,94
90027,Los Angeles,Los Angeles County,2023-01,68
90027,Los Angeles,Los Angeles County,2023-10,76
90027,Los Angeles,Los Angeles County,2023-11,71
90027,Los Angeles,Los Angeles County,2024-09,72
90027,Los Angeles,Los Angeles County,2025-06,69
90027,Los Angeles,Los Angeles County,2025-07,59
90028,Los Angeles,Los Angeles County,2012-05,51
90028,Los Angeles,Los Angeles County,2012-11,60
90028,Los Angeles,Los Angeles County,2013-04,63
90028,Los Angeles,Los Angeles County,2014-03,63
90028,Los Angeles,Los Angeles County,2014-08,68
90028,Los Angeles,Los Angeles County,2016-03,48
90028,Los Angeles,Los Angeles County,2016-04,51
90028,Los Angeles,Los Angeles County,2016-10,55
90028,Los Angeles,Los Angeles County,2017-09,51
90028,Los Angeles,Los Angeles County,2018-02,57
90028,Los Angeles,Los Angeles County,2018-06,68
90028,Los Angeles,Los Angeles County,2018-10,44
90028,Los Angeles,Los Angeles County,2018-11,45
90028,Los Angeles,Los Angeles County,2019-04,57
90028,Los Angeles,Los Angeles County,2019-05,63
90028,Los Angeles,Los Angeles County,2020-06,62
90028,Los Angeles,Los Angeles County,2022-03,33
90028,Los Angeles,Los Angeles County,2022-05,60
90028,Los Angeles,Los Angeles County,2022-06,63
90028,Los Angeles,Los Angeles County,2023-08,71
90028,Los Angeles,Los Angeles County,2025-01,41
90028,Los Angeles,Los Angeles County,2025-03,56
90028,Los Angeles,Los Angeles County,2025-11,31
90029,Los Angeles,Los Angeles County,2012-06,57
90029,Los Angeles,Los Angeles County,2014-09,88
90029,Los Angeles,Los Angeles County,2015-05,80
90029,Los Angeles,Los Angeles County,2015-08,77
90029,Los Angeles,Los Angeles County,2017-01,61
90029,Los Angeles,Los Angeles County,2017-03,53
90029,Los Angeles,Los Angeles County,2018-05,79
90029,Los Angeles,Los Angeles County,2018-08,77
90029,Los Angeles,Los Angeles County,2019-12,54
90029,Los Angeles,Los Angeles County,2020-05,42
90029,Los Angeles,Los Angeles County,2020-09,79
90029,Los Angeles,Los Angeles County,2020-12,61
90029,Los Angeles,Los Angeles County,2021-11,68
90029,Los Angeles,Los Angeles County,2022-10,75
90029,Los Angeles,Los Angeles County,2023-12,62
90029,Los Angeles,Los Angeles County,2024-03,57
90029,Los Angeles,Los Angeles County,2024-04,57
90029,Los Angeles,Los Angeles County,2024-11,73
90031,Los Angeles,Los Angeles County,2012-05,59
90031,Los Angeles,Los Angeles County,2012-07,68
90031,Los Angeles,Los Angeles County,2012-12,85
90031,Los Angeles,Los Angeles County,2013-08,77
90031,Los Angeles,Los Angeles County,2014-07,81
90031,Los Angeles,Los Angeles County,2014-10,66
90031,Los Angeles,Los Angeles County,2015-06,80
90031,Los Angeles,Los Angeles County,2015-07,71
90031,Los Angeles,Los Angeles County,2015-08,69
90031,Los Angeles,Los Angeles County,2015-09,68
90031,Los Angeles,Los Angeles County,2015-12,64
90031,Los Angeles,Los Angeles County,2016-01,67
90031,Los Angeles,Los Angeles County,2016-05,80
90031,Los Angeles,Los Angeles County,2016-09,84
90031,Los Angeles,Los Angeles County,2016-12,62
90031,Los Angeles,Los Angeles County,2018-02,67
90031,Los Angeles,Los Angeles County,2019-04,70
90031,Los Angeles,Los Angeles County,2019-05,74
90031,Los Angeles,Los Angeles County,2020-08,67
90031,Los Angeles,Los Angeles County,2020-10,73
90032,Los Angeles,Los Angeles County,2012-08,67
90032,Los Angeles,Los Angeles County,2013-09,84
90032,Los Angeles,Los Angeles County,2014-02,75
90032,Los Angeles,Los Angeles County,2014-06,72
90032,Los Angeles,Los Angeles County,2015-03,65
90032,Los Angeles,Los Angeles County,2015-10,77
90032,Los Angeles,Los Angeles County,2016-01,73
90032,Los Angeles,Los Angeles County,2016-07,80
90032,Los Angeles,Los Angeles County,2017-02,68
90032,Los Angeles,Los Angeles County,2017-04,74
90032,Los Angeles,Los Angeles County,2017-06,82
90032,Los Angeles,Los Angeles County,2019-07,68
90032,Los Angeles,Los Angeles County,2020-01,62
90032,Los Angeles,Los Angeles County,2020-07,83
90032,Los Angeles,Los Angeles County,2021-04,83
90032,Los Angeles,Los Angeles County,2022-06,95
90032,Los Angeles,Los Angeles County,2023-12,75
90032,Los Angeles,Los Angeles County,2024-07,77
90032,Los Angeles,Los Angeles County,2024-08,75
90032,Los Angeles,Los Angeles County,2025-09,64
90033,Los Angeles,Los Angeles County,2012-04,65
90033,Los Angeles,Los Angeles County,2012-08,65
90033,Los Angeles,Los Angeles County,2013-04,82
90033,Los Angeles,Los Angeles County,2013-05,77
90033,Los Angeles,Los Angeles County,2013-09,67
90033,Los Angeles,Los Angeles County,2016-06,72
90033,Los Angeles,Los Angeles County,2016-10,75
90033,Los Angeles,Los Angeles County,2017-04,67
90033,Los Angeles,Los Angeles County,2017-05,64
90033,Los Angeles,Los Angeles County,2017-08,68
90033,Los Angeles,Los Angeles County,2018-02,44
90033,Los Angeles,Los Angeles County,2019-10,42
90033,Los Angeles,Los Angeles County,2021-06,86
90033,Los Angeles,Los Angeles County,2021-10,71
